CLOCK,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,output
15-12-2022 19:50,46.62633333,38.01416667,33.40683333,35.39738889,64.51016667,9.910277778,129.2657778,344.2008889,919.9444444,1.940555556,2.346944444,2.845,2.849444444,7.693722222,37.44944444
15-12-2022 20:10,46.4371,37.8047,33.30035,34.96045,63.99245,9.8574,135.51795,352.1762,920.05,1.9389,2.39115,2.899,2.9155,7.6937,37.41725
15-12-2022 20:30,46.98285,38.26325,33.90545,35.53275,63.3536,9.7143,132.55685,359.8811,919.8,1.9388,2.37055,2.85,2.8165,7.69365,37.47635
15-12-2022 20:40,46.87805,38.08675,33.8933,35.3651,64.35895,9.4383,134.9494,363.3934,920.05,1.9381,2.3687,2.8365,2.829,7.6935,37.73425
15-12-2022 21:10,47.4627,38.19935,34.42845,35.75045,63.96935,8.83325,140.9444,379.06905,920,1.9402,2.4071,2.841,2.7855,7.69375,38.4652
15-12-2022 21:30,48.1083,38.87845,34.8647,36.0933,65.16525,8.52355,137.97755,367.0893,920,1.9399,2.3838,2.8685,2.8775,7.6938,38.8306
15-12-2022 21:40,47.57065,38.6319,34.2338,35.79115,65.1365,8.51885,134.07035,359.48175,920,1.93965,2.39985,2.8755,2.882,7.69395,38.7133
15-12-2022 21:50,47.33015,38.4786,34.09645,35.7074,65.09655,8.32395,135.08055,363.7932,920,1.93815,2.39155,2.895,2.874,7.69385,37.7218
15-12-2022 22:00,47.3195,38.33775,34.11465,35.65685,64.49105,8.1997,137.57825,368.019,920.05,1.9384,2.3924,2.879,2.8935,7.6939,37.8439
15-12-2022 22:10,47.8688,38.6712,34.24445,35.88595,66.7796,8.04275,137.53215,373.84795,920,1.93775,2.40295,2.8585,2.817,7.6937,37.83805
15-12-2022 22:20,47.3389,38.3779,34.086,35.7231,64.98405,8.00475,134.38555,367.72175,919.95,1.94065,2.41055,2.853,2.867,7.6937,38.7655
15-12-2022 22:30,47.03175,38.13815,33.9463,35.3321,64.98795,7.97625,133.5674,364.13125,919.9,1.9597,2.39765,2.9135,2.929,7.6936,37.8305
15-12-2022 22:40,47.189,38.0467,33.9465,35.42715,65.50815,7.9525,133.9582,371.95955,920.1,1.96045,2.4122,2.927,2.945,7.69365,37.78245
15-12-2022 22:50,46.97075,37.9238,33.7031,35.36105,64.8309,7.8479,132.41845,352.5237,920,1.95965,2.43755,2.9485,2.9625,7.6937,37.33965
15-12-2022 23:00,46.5982,37.9517,33.57455,35.1606,64.27495,7.7381,133.78645,360.7142,919.9,1.9584,2.51835,2.888,2.938,7.6939,37.77905
15-12-2022 23:20,47.17225,38.31195,33.98205,35.4475,64.0478,7.48595,134.6348,365.4333,919.85,1.96395,2.5181,2.8975,2.92,7.69345,37.91835
15-12-2022 23:40,46.98885,38.10065,33.98195,35.07985,61.9102,7.31425,135.98245,365.51035,920,1.99765,2.49315,2.918,2.8815,7.6933,37.9241
16-12-2022 00:00,42.30655,34.40025,30.26105,31.8466,59.0487,6.6763,114.05495,310.25015,828,1.7718,2.2622,2.551,2.5875,6.92395,34.6713
16-12-2022 00:40,46.8623,38.2273,33.8785,35.4727,62.45275,7.23325,134.1325,356.40955,920,1.9686,2.79965,2.8185,2.8265,7.69355,38.3527
16-12-2022 00:50,46.8267,38.0133,33.86435,35.24945,62.75585,7.15725,137.542,368.74095,919.9,1.96775,2.9296,2.8275,2.824,7.6937,37.49205
16-12-2022 01:00,47.45545,38.34445,34.0695,35.5078,65.23605,7.00955,137.09545,374.842,919.95,1.9673,2.8411,2.8275,2.845,7.6935,37.25595
16-12-2022 01:20,47.80615,38.6855,34.47865,36.06275,61.9095,6.6334,134.06435,341.0384,920,1.9702,2.76395,2.8365,2.8325,7.69365,37.72075
16-12-2022 01:40,48.46145,38.966,35.0811,36.12215,64.91975,6.44275,141.1307,378.11895,919.9,1.98925,2.7758,2.9085,2.8645,7.6935,37.61765
16-12-2022 01:50,47.89905,38.8747,34.7808,35.91585,65.51275,6.42375,135.36075,366.18415,919.95,1.98845,2.7779,2.9005,2.894,7.69345,37.6369
16-12-2022 02:00,47.62235,38.60845,34.4749,35.69085,65.53085,6.33345,135.28945,363.3576,920,1.9885,2.78205,2.882,2.92,7.69355,37.7503
16-12-2022 02:10,47.7019,38.427,34.3467,35.75415,63.75465,6.23795,134.0298,367.8752,920,1.98825,2.79015,2.9185,2.9355,7.69375,38.0408
16-12-2022 02:20,46.98745,38.0815,33.9889,35.5494,65.2087,6.11875,133.28495,360.4296,919.9,1.9876,2.78915,2.8475,2.928,7.69375,38.5579
16-12-2022 02:40,46.524,37.8432,33.48305,35.3586,62.65275,6.2236,131.89125,344.20905,920,1.9497,2.7427,2.836,2.802,7.69375,37.66945
16-12-2022 02:50,46.3663,37.62545,33.5939,35.0967,65.0758,6.1615,135.5703,356.3505,919.95,1.9498,2.64115,2.816,2.876,7.69385,37.82675
16-12-2022 03:00,46.6102,38.11035,33.95145,35.4021,63.1263,6.11875,134.0639,359.86265,919.9,1.9498,2.61735,2.86,2.858,7.6936,38.8083
16-12-2022 03:10,46.7691,38.1027,33.9534,35.379,64.09855,6.05225,133.754,356.32425,919.9,1.9501,2.62425,2.856,2.804,7.69355,37.57225
16-12-2022 03:20,46.82935,38.0419,33.9477,35.42075,65.03625,5.89065,135.35125,361.3857,920.1,1.9489,2.6341,2.9575,2.944,7.6936,37.41405
16-12-2022 03:30,47.1662,38.16805,34.15715,35.4684,62.8869,5.6143,139.2483,373.1372,920,1.94885,2.62475,3.0075,3.0005,7.69365,40.149
16-12-2022 03:40,47.17927778,38.26822222,34.35666667,35.52655556,62.84061111,5.079277778,143.2662222,380.1501667,920.1111111,1.948555556,2.622555556,3.029444444,3.037777778,7.693722222,38.76311111
16-12-2022 03:50,47.64665,38.7003,35.0153,36.081,64.44845,4.8475,142.5992,387.00405,919.9,1.9485,2.60035,3.04,3.049,7.6937,39.46615
16-12-2022 04:00,48.7687,39.61445,35.42545,36.7594,66.7682,4.7905,137.629,366.48775,919.9,1.94855,2.5979,3.0275,3.027,7.6938,38.13945
16-12-2022 04:10,48.5959,39.51165,35.20045,36.6393,65.34615,4.705,134.80795,357.0496,920,1.94955,2.61595,3.02,3.032,7.69365,38.17185
16-12-2022 04:20,48.26565,39.30905,34.91465,36.60515,65.1487,4.37615,130.82,354.65275,920.05,1.9502,2.61655,3.0325,3.0335,7.6936,38.2758
16-12-2022 04:30,47.5829,38.4154,34.2096,35.92015,64.62285,4.16645,132.71505,354.36625,919.85,1.9502,2.62315,2.998,3.0095,7.69365,38.1774
16-12-2022 04:40,48.62475,39.38075,34.95815,36.60515,66.61345,3.8764,131.8403,356.7091,919.9,1.9506,2.627,3.035,3.0345,7.69365,38.3098
16-12-2022 04:50,48.35215,39.1427,34.92735,36.49045,64.45135,3.49515,130.6086,352.9661,920.05,1.90445,2.6262,2.973,2.986,7.69385,38.17745
16-12-2022 05:00,48.2244,39.02335,34.69685,36.3171,64.40395,2.862,132.06875,358.97685,919.95,1.8987,2.63655,2.9565,2.9695,7.69365,38.21095
16-12-2022 05:20,49.3579,40.33295,35.74545,37.4934,65.0901,2.76675,124.7094,335.97445,919.9,1.8374,2.66415,2.721,2.721,7.6938,39.54285
16-12-2022 05:30,49.01665,39.7843,35.3475,37.04205,64.9596,3.10945,127.9188,344.5791,919.9,1.8377,2.64785,2.735,2.7345,7.69375,40.6198
16-12-2022 05:40,48.0495,38.84415,34.70215,36.1387,63.6321,3.46195,134.43555,363.1534,920,1.83925,2.67825,2.743,2.736,7.69355,39.3175
16-12-2022 05:50,46.4756,37.6234,33.6064,35.02365,62.8318,3.8336,137.27915,371.59215,919.95,1.8674,2.67185,2.781,2.766,7.69375,38.4923
16-12-2022 06:10,45.7263,37.1542,33.10935,34.6352,63.5876,4.46175,132.78755,356.16235,919.9,1.89,2.6681,2.8525,2.8435,7.69365,38.9715
16-12-2022 06:20,45.44125,37.04695,32.8544,34.49235,64.4808,4.681,129.47445,354.4709,920,1.88855,2.6481,2.83,2.84,7.6935,38.0607
16-12-2022 06:30,45.34775,36.90165,32.78075,34.3604,65.04055,4.957,131.12325,352.8474,920,1.79245,2.66125,2.638,2.6245,7.6933,37.9214
16-12-2022 06:50,44.88045,36.60165,32.68275,34.06865,60.5014,5.5857,138.42185,359.4366,919.95,1.8732,2.6498,2.7435,2.713,7.6935,38.0176
16-12-2022 07:00,44.7166,36.47145,32.9098,34.0808,63.1556,6.0047,138.16655,359.0236,919.95,1.89405,2.6004,2.9185,2.8975,7.69345,38.75055
16-12-2022 07:10,44.39565,36.50315,32.92395,34.301,64.26185,6.47145,136.1845,358.3811,919.9,1.89955,2.5829,3.0475,3.059,7.69345,37.5473
16-12-2022 07:20,44.94875,36.54715,32.93115,34.3073,63.422,6.87145,131.79045,346.3609,920.05,1.8991,2.59135,3.0425,3.0385,7.69375,37.49515
16-12-2022 07:30,44.8769,36.5693,32.53045,34.2007,63.77955,7.143,127.37685,332.93045,919.95,1.8717,2.6461,2.9085,2.9115,7.69365,37.54235
16-12-2022 07:50,44.77085,36.72195,32.47345,34.08545,63.70405,7.66205,128.2708,322.4965,919.95,1.86835,2.6944,2.754,2.776,7.6936,40.1211
16-12-2022 08:00,44.9832,36.59085,32.93935,34.3822,63.719,7.79065,133.2016,339.7189,919.95,1.8686,2.6934,2.771,2.738,7.69385,37.30375
16-12-2022 08:10,45.64725,36.822,33.07795,34.4081,63.36685,7.60475,134.9245,348.70585,919.9,1.86815,2.7059,2.609,2.6385,7.6935,37.3176
16-12-2022 08:20,45.86395,37.31895,33.2971,34.74265,63.81455,7.486,135.0623,352.7522,920,1.86795,2.698,2.594,2.598,7.6938,36.9036
16-12-2022 08:30,45.94055,37.5118,33.35695,34.84225,63.88505,7.2714,134.83295,356.8766,919.95,1.8674,2.67825,2.628,2.632,7.69345,38.36135
16-12-2022 08:40,46.4581,37.85255,33.84805,35.1146,65.05915,7.1524,134.79885,360.5779,919.85,1.8689,2.6765,2.6225,2.6195,7.69355,36.55425
16-12-2022 08:50,46.49835,37.7867,33.8319,35.18995,64.137,7.14775,133.1045,360.8717,920.05,1.86845,2.6831,2.5905,2.595,7.6935,36.73415
16-12-2022 09:10,46.00215,37.58105,33.3308,34.88825,65.44155,7.07645,130.13055,335.094,919.95,1.8696,2.6894,2.617,2.616,7.6938,36.4139
16-12-2022 09:20,45.9898,37.4398,33.23015,34.62945,64.70615,6.98085,132.3163,344.1424,920.1,1.8692,2.6568,2.6225,2.626,7.6936,37.1163
16-12-2022 09:30,46.07895,37.6026,33.3101,34.80955,64.42535,6.91885,130.4982,339.47425,919.95,1.86805,2.64495,2.6165,2.6285,7.6936,35.7423
16-12-2022 09:40,45.8623,37.42535,33.1788,34.6503,64.16175,6.96645,131.67255,347.8592,920,1.86745,2.6633,2.5865,2.5875,7.69355,35.5442
16-12-2022 10:00,46.3332,37.51705,33.5351,34.956,61.20145,7.0859,132.44215,351.28205,920,1.86745,2.4578,2.596,2.593,7.6933,35.7652
16-12-2022 10:10,46.16885,37.4558,33.38825,34.90135,65.0646,7.08595,132.38075,356.36755,920,1.86865,2.50675,2.6095,2.6095,7.69355,36.7045
16-12-2022 10:20,45.93745,37.48955,33.31855,34.8573,61.4571,7.1525,133.2849,355.48245,920,1.86925,2.4736,2.588,2.5905,7.69345,35.60075
16-12-2022 10:30,46.5108,37.81135,33.60145,35.0948,63.16065,7.11925,131.6433,350.2647,920,1.8693,2.50065,2.557,2.5405,7.6934,35.365
16-12-2022 10:40,46.51045,37.80265,33.6226,35.0391,65.25755,7.1002,132.645,351.0722,919.95,1.869,2.44685,2.5855,2.6,7.6936,35.70905
16-12-2022 10:50,46.47915,37.68635,33.84055,35.0164,63.2194,7.10975,135.61595,354.94495,919.95,1.8686,2.50415,2.6565,2.6495,7.69365,36.4759
16-12-2022 11:10,47.2551,37.9791,34.7145,35.41205,64.1986,7.2475,142.0458,383.2471,919.9,1.8508,2.4475,2.5575,2.5695,7.69355,36.56605
16-12-2022 11:20,47.16685,38.07355,34.7127,35.5043,61.03395,7.2998,141.1147,366.3135,920,1.83825,2.5045,2.546,2.517,7.69355,36.5412
16-12-2022 11:30,47.21765,38.12045,34.85845,35.59075,62.9368,7.314,142.59045,374.4934,919.95,1.84335,2.5237,2.533,2.534,7.6936,36.3377
16-12-2022 11:50,47.7711,38.5964,35.16125,36.00055,62.916,7.39065,142.47265,373.0507,920.1,1.8592,2.59455,2.5505,2.5645,7.69375,35.31305
16-12-2022 12:10,48.2914,38.609,35.60095,36.1536,65.049,7.562,146.91295,379.71235,920.05,1.89005,2.6364,2.8255,2.7855,7.6939,40.43115
16-12-2022 12:20,47.78055,38.88065,35.6288,36.35805,66.1812,7.619,142.3793,375.0588,919.9,1.88905,2.6821,2.788,2.766,7.6938,34.71645
16-12-2022 12:30,48.38515,39.1232,35.5666,36.51765,65.7549,7.7333,138.2764,362.5287,919.95,1.86195,2.5158,2.723,2.735,7.6935,35.49165
16-12-2022 12:40,47.588,38.4616,35.02965,35.97625,62.2054,7.8765,140.8384,360.51805,919.95,1.80025,2.6484,2.668,2.6685,7.6938,35.12255
16-12-2022 13:00,48.02565,38.2691,35.17405,35.7726,65.1941,7.786,146.7059,380.58265,919.9,1.8317,2.74925,2.726,2.7155,7.69375,36.2032
16-12-2022 13:40,48.4125,38.64855,36.2049,36.5028,60.56765,8.03325,155.7488,384.3192,920.05,1.83985,2.636,2.8375,2.863,7.6934,36.702
16-12-2022 14:10,48.82615,39.14295,35.93885,36.8835,64.06065,8.1188,142.1033,368.80795,919.95,1.8384,2.57005,2.699,2.6935,7.6936,35.56715
16-12-2022 14:30,47.34235,38.34875,34.98645,35.8973,63.41625,8.1235,145.87105,368.2035,919.9,1.77965,2.58595,2.6185,2.6275,7.69375,35.6343
16-12-2022 14:40,48.08555,37.9532,35.52055,36.14705,63.28415,8.114,152.49455,384.5167,920,1.81695,2.6086,2.647,2.648,7.69365,35.5489
16-12-2022 14:50,49.06955,39.30695,35.88135,36.8499,65.9237,8.16165,147.2755,387.49785,919.9,1.839,2.6534,2.6765,2.6945,7.69375,36.5225
16-12-2022 15:00,48.5398,39.0817,35.5808,36.8792,63.35935,8.21905,142.04065,379.1656,920,1.83835,2.6563,2.6745,2.685,7.69375,35.40685
16-12-2022 15:10,48.0498,38.70155,35.1235,36.5256,64.52225,8.3144,142.0958,376.8111,919.95,1.83915,2.66265,2.7035,2.7065,7.69365,35.4379
16-12-2022 15:20,47.556,38.6501,34.956,36.7136,65.94095,8.2763,138.199,366.75115,920.1,1.8393,2.6449,2.8405,2.835,7.6936,35.3183
16-12-2022 15:30,47.2581,38.22615,34.5967,36.24965,61.90245,8.21885,141.8772,377.16715,919.95,1.84165,2.66955,2.844,2.89,7.6937,35.9614
16-12-2022 15:40,47.5947,38.5947,34.7812,36.4416,64.26465,8.2955,141.51035,372.27955,920.05,1.849,2.66805,2.848,2.833,7.6936,37.0589
16-12-2022 15:50,47.65525,38.41575,34.72205,36.46935,63.69045,8.34765,141.0434,370.2193,920,1.8531,2.62855,2.887,2.8885,7.6935,36.259
16-12-2022 16:00,47.80735,38.4139,34.7966,36.37445,64.87745,8.3429,142.7475,375.50545,920.1,1.85895,2.64565,2.869,2.886,7.6935,36.39575
16-12-2022 16:10,47.95055,38.56835,34.9526,36.54485,63.63175,8.3715,143.0463,378.2692,919.95,1.8684,2.657,2.8745,2.888,7.6934,36.71675
16-12-2022 16:20,47.65385,38.3262,34.8949,36.3919,63.81985,8.495,144.85405,376.3709,920.05,1.88885,2.7398,2.933,2.9135,7.6938,38.5308
16-12-2022 16:30,47.6872,38.3247,34.8892,36.39305,65.15925,8.59995,144.56615,381.3189,920.05,1.88995,2.75525,2.885,2.924,7.69345,42.9988
16-12-2022 16:40,47.98435,38.5963,34.99165,36.6681,64.94325,8.6382,143.45365,390.86555,919.9,1.8897,2.74375,2.886,2.9255,7.69325,37.95265
16-12-2022 17:00,47.67495,38.2549,34.6878,36.00855,64.7008,8.78575,143.64,381.92475,919.95,1.89895,2.567,3.226,3.2485,7.6932,38.5533
16-12-2022 17:10,47.5757,38.29025,34.84655,36.26895,63.8109,8.9426,143.1519,381.5478,920,1.9085,2.58015,3.1875,3.205,7.69345,39.12325
16-12-2022 17:20,47.5382,38.30455,34.7378,36.17705,63.4926,9.0143,143.31475,383.59035,920,1.9086,2.6719,3.1205,3.1275,7.69335,38.2936
16-12-2022 17:30,47.25495,38.0204,34.64095,36.15755,61.4785,9.1335,144.225,386.9307,919.95,1.90895,2.6526,3.15,3.129,7.69315,38.1783
16-12-2022 17:40,47.3531,38.0491,34.3481,35.88765,65.2788,9.1525,143.0604,380.8953,919.95,1.90845,2.6436,3.1195,3.112,7.6934,38.29065
16-12-2022 18:00,46.57865,37.8293,33.9051,35.70755,64.85685,9.33315,137.6945,366.46755,920,1.9106,2.63615,3.1695,3.1535,7.69345,39.06145
16-12-2022 18:10,46.386,37.656,33.62215,35.71045,63.81485,9.44795,135.6263,370.69895,919.9,1.88305,2.632,3.139,3.147,7.69325,38.6166
16-12-2022 18:30,45.7439,37.20985,33.1294,35.16495,62.71065,9.619,135.25085,357.7073,919.95,1.78935,2.5788,2.9365,2.933,7.69335,38.153
16-12-2022 18:40,45.68725,37.19675,33.04105,35.25095,60.57725,9.7954,135.114,352.999,919.95,1.78855,2.5694,2.9305,2.914,7.6936,38.86065
16-12-2022 18:50,45.9707,37.15885,33.17925,35.2516,62.50995,9.82395,138.4832,366.3531,920,1.798,2.56245,2.962,2.953,7.69345,37.5948
16-12-2022 19:00,46.26183333,37.26411111,33.2235,35.397,61.86622222,9.915555556,138.3833333,367.0405556,920.1111111,1.808888889,2.560833333,2.952777778,2.949444444,7.693444444,37.89461111
16-12-2022 19:10,46.02445,37.2539,33.1692,35.1592,64.009,9.8575,139.76755,367.45845,920.05,1.8181,2.56385,2.992,2.996,7.69365,37.78085
16-12-2022 19:20,46.3587,37.42225,33.2852,35.29545,63.02875,9.92875,138.03795,368.61,919.95,1.8186,2.5271,3.0405,3.046,7.6934,37.808
16-12-2022 19:50,46.67795,37.59735,33.816,35.59275,63.39015,10.076,142.03625,383.58205,920.05,1.8815,2.4963,3.179,3.189,7.6933,37.40665
16-12-2022 20:00,47.04025,37.67405,33.96245,35.54915,64.2273,10.0665,140.9687,374.6004,919.95,1.88915,2.5337,3.1645,3.169,7.69335,37.4778
16-12-2022 20:10,47.0883,37.76175,33.72775,35.5661,65.296,10.05225,136.0421,367.95315,920,1.8779,2.54995,3.1005,3.0805,7.69365,37.4053
16-12-2022 20:20,47.0118,37.83095,33.50235,35.6407,62.8778,9.93825,133.3304,351.72355,919.95,1.8378,2.5646,3.009,3.025,7.69345,37.7557
16-12-2022 20:30,46.4767,37.56145,33.25795,35.31965,63.78465,9.92875,137.30255,370.00915,919.95,1.83845,2.56845,3.017,3.007,7.6934,37.28945
16-12-2022 21:00,46.91245,37.6082,33.451,35.7245,64.4889,10.03325,134.9602,356.13575,920,1.8494,2.54455,3.052,3.0265,7.6936,37.8722
16-12-2022 21:20,46.1827,37.42945,33.2763,35.5636,65.4948,10.019,136.1345,374.0305,919.95,1.8484,2.55745,3.008,3.01,7.69335,37.4171
16-12-2022 21:40,46.13,37.256,33.23675,35.1808,63.12905,9.94775,137.5479,368.83535,919.95,1.8392,2.5712,3.0065,2.9955,7.6934,37.76295
16-12-2022 21:50,46.71405,37.91815,33.77105,35.5416,64.6302,10.0285,138.03465,364.77705,920,1.8387,2.57745,3.005,3.005,7.69365,38.63105
16-12-2022 22:00,46.7287,37.9102,33.91925,35.63025,60.64655,10.10925,139.4692,375.75415,919.95,1.8392,2.5805,3.008,3.0115,7.6936,37.6873
16-12-2022 22:30,46.7588,37.8226,33.4693,35.6761,63.06025,10.3049,131.87095,349.1939,919.95,1.8222,2.4404,2.9795,2.983,7.6936,38.11175
16-12-2022 22:40,46.2897,37.55785,33.2938,35.2002,62.54195,10.3049,135.5917,350.9627,919.95,1.7896,2.4177,2.821,2.876,7.6934,39.0307
16-12-2022 22:50,46.5799,37.6009,33.70785,35.27485,65.14655,10.36675,141.26875,372.7921,920,1.79045,2.40155,2.774,2.722,7.6934,38.67045
16-12-2022 23:00,46.41575,37.54945,33.72405,35.1211,61.2813,10.419,141.10865,368.49975,920.05,1.7913,2.42515,2.773,2.795,7.69345,38.30995
16-12-2022 23:10,46.61915,37.62095,33.9325,35.05985,64.3643,10.5235,142.86385,379.132,920,1.7901,2.4252,2.7805,2.7685,7.69335,38.9676
16-12-2022 23:20,46.75325,37.7348,34.02265,35.1379,62.02375,10.49975,141.83795,374.86895,920,1.8,2.4164,2.7985,2.748,7.6934,38.9503
16-12-2022 23:30,46.702,37.63675,34.02345,35.2686,65.1205,10.44275,143.2131,383.00775,920,1.8079,2.43535,2.7995,2.7915,7.6934,39.7827
16-12-2022 23:40,46.4309,37.40915,33.94985,34.95635,62.59165,10.43325,145.3562,384.95205,920,1.7184,2.4233,2.793,2.791,7.69345,38.9775
16-12-2022 23:50,46.7019,37.21955,34.0823,35.16085,64.22475,10.2762,147.1734,387.769,919.95,1.8086,2.4097,2.806,2.81,7.69355,39.55665
17-12-2022 00:00,42.41455,33.76465,30.67565,31.7345,58.39625,9.15705,128.5331,341.5116,827.95,1.65835,2.24585,2.5915,2.6135,6.924,35.2106
17-12-2022 00:10,46.7073,37.49545,33.8015,35.3057,64.98325,10.06175,138.1397,366.8769,920.05,1.8972,2.5932,2.934,2.9335,7.6937,39.9847
17-12-2022 00:20,46.3078,37.3296,33.4029,34.90675,61.12525,10.01425,139.60105,365.44415,919.95,1.92605,2.5613,2.9975,2.986,7.6937,38.59755
17-12-2022 00:40,46.366,37.54405,33.3794,35.23365,63.92245,9.88125,133.73015,357.2924,919.95,1.93985,1.997,2.2715,2.298,7.6937,38.35315
17-12-2022 00:50,46.0878,37.33245,33.2866,35.1653,64.3522,9.9715,138.0746,355.34745,920,1.93875,2.61895,3.126,3.1305,7.69365,38.3001
17-12-2022 01:00,46.3182,37.57185,33.5597,35.2481,63.4399,10.05225,143.0245,371.4336,920.05,1.9387,2.6342,3.108,3.074,7.6936,39.1381
17-12-2022 01:10,46.6876875,37.581875,33.7796875,35.3769375,65.7364375,10.130625,142.2554375,378.9540625,920.0625,1.9386875,2.681,3.00375,3.006875,7.693375,45.4661875
17-12-2022 01:20,46.8279,37.5239,33.37405,35.42215,65.3385,10.1998,136.47815,369.8197,919.95,1.93795,2.67935,2.913,2.9235,7.6935,38.436
17-12-2022 01:40,45.75805,37.13455,32.65145,35.00155,64.25065,10.21415,129.52055,347.1435,920.05,1.93065,2.7043,2.818,2.778,7.6934,38.2208
17-12-2022 02:10,46.1043,37.37965,32.9787,35.04235,62.6838,10.38575,133.7255,358.0331,919.9,1.89915,2.64525,2.888,2.91,7.69355,37.33735
17-12-2022 02:20,45.77625,37.15435,32.95235,34.91075,61.01485,10.51885,136.81995,354.73035,919.95,1.89985,2.6173,2.9355,2.9445,7.6936,37.1948
17-12-2022 02:30,45.7241,36.9107,33.30385,34.79215,62.24955,10.58555,143.28585,372.6712,920.1,1.9128,2.6035,2.9635,2.962,7.6937,38.7238
17-12-2022 02:40,46.44925,37.45995,33.4973,35.0841,61.0863,10.595,140.92365,375.4778,919.95,1.9285,2.09565,2.523,2.5105,7.6939,37.7466
17-12-2022 02:50,46.31625,37.50475,33.2006,35.0846,61.9425,10.7715,134.3474,360.73025,920.05,1.9276,2.6303,3.268,3.2295,7.6936,37.2748
17-12-2022 03:00,45.71925,37.15185,33.09205,34.76575,63.5825,10.69535,135.62235,358.0729,919.95,1.9496,2.6888,3.3125,3.2755,7.69355,37.2475
17-12-2022 03:10,45.67725,37.05195,32.87955,34.7941,63.3925,10.64295,135.0111,350.74085,919.9,1.96855,2.81005,3.2755,3.216,7.69345,37.27065
17-12-2022 03:30,45.50055,37.2791,32.81555,34.87755,65.2622,10.70495,130.90765,345.277,919.95,1.9202,2.76635,3.0905,3.0665,7.6936,37.14125
17-12-2022 03:50,45.6779,37.01855,32.86135,34.81655,63.8924,10.88075,133.2345,346.5294,919.95,1.93925,2.75045,3.116,3.119,7.69395,37.20785
17-12-2022 04:00,45.57785,36.9484,33.04055,34.77045,63.9351,10.8095,140.39205,364.76935,920,1.9483,2.74255,3.123,3.1385,7.6937,38.00175
17-12-2022 04:10,46.51245,37.48815,33.2868,35.1416,64.24295,10.86175,138.06825,367.98805,919.9,1.96715,2.70275,3.1645,3.1235,7.69365,38.65675
17-12-2022 04:20,46.29875,37.4049,33.16435,35.2412,63.6716,10.91885,133.2689,357.152,920,1.96855,2.60945,3.176,3.205,7.69365,37.3424
17-12-2022 04:40,45.52515,36.9373,32.861,34.62085,62.3578,10.9283,134.78185,355.1957,919.95,1.9581,2.59975,3.203,3.174,7.69355,37.52415
17-12-2022 04:50,45.6602,37.0875,32.8048,34.88015,65.3018,10.9379,131.7072,350.9354,919.95,1.9212,2.6256,3.142,3.1455,7.69375,37.8315
17-12-2022 05:00,45.93255,37.28135,33.07445,35.0416,60.4885,10.98085,134.91435,360.72645,920,1.91025,2.6498,3.099,3.1185,7.69365,37.6944
17-12-2022 05:10,45.8983,37.22325,33.1636,34.8627,63.31365,11.11925,139.6258,382.8069,920,1.90925,2.64705,3.1155,3.098,7.6935,37.5144
17-12-2022 05:20,46.01475,37.04785,33.19325,34.94635,63.6608,11.0669,141.44825,374.66485,920,1.9089,2.63295,3.1035,3.0995,7.6935,37.52325
17-12-2022 05:30,46.2219,37.26455,33.28155,34.78595,64.2248,11.043,140.3107,380.34715,920.1,1.908,2.64085,3.1305,3.133,7.6936,43.977
17-12-2022 05:40,46.17375,37.13585,33.25795,34.73715,63.9538,10.88075,138.6265,373.8587,919.95,1.9075,2.64945,3.102,3.1095,7.6935,39.6351
17-12-2022 05:50,45.94515,37.0146,33.07885,34.7547,63.1162,10.83325,136.3719,367.12685,920,1.9081,2.6967,3.132,3.133,7.69365,38.39395
17-12-2022 06:20,46.3003,37.0795,33.7802,34.9224,63.5265,11.12875,144.529,388.7879,919.9,1.9106,2.62605,2.98,2.9975,7.6937,38.8975
17-12-2022 06:30,46.6447,37.47725,33.96615,35.2234,62.7921,11.10975,141.6151,379.7099,919.95,1.91005,2.6377,2.9795,2.9735,7.69345,40.1528
17-12-2022 06:40,46.43825,37.18825,33.7696,34.93165,64.3561,11.2954,144.05485,375.08775,920,1.90885,2.6119,3.14,3.114,7.6937,38.6299
17-12-2022 06:50,46.52145,37.1628,33.7548,34.8761,63.34265,11.3189,143.07885,379.0297,920.05,1.9088,2.5547,3.1255,3.134,7.6935,38.36985
17-12-2022 07:00,46.6947,37.3058,33.33435,34.98645,64.97265,11.3189,134.64315,366.57445,919.95,1.90755,2.54845,3.1175,3.1415,7.6937,38.38795
17-12-2022 07:20,46.3756,37.2378,32.90285,34.9095,64.95755,11.276,128.30235,336.61015,919.95,1.846,2.57555,3.0135,2.99,7.6935,39.0615
17-12-2022 07:40,45.75194444,36.98722222,32.96027778,34.69172222,63.25561111,11.33316667,139.2697222,371.1409444,919.9444444,1.941277778,2.532277778,3.188333333,3.152777778,7.693388889,38.12977778
17-12-2022 07:50,46.3047,37.25225,33.1203,34.83985,65.37585,11.4288,135.1803,360.8961,919.95,1.94005,2.5461,3.1475,3.1765,7.69365,37.57085
17-12-2022 08:00,46.2896,37.2144,32.9937,34.81725,63.9403,11.42405,132.5732,349.48075,920,1.9391,2.5613,3.156,3.1415,7.69375,38.94665
17-12-2022 08:20,46.09885,37.2114,33.1431,34.9338,64.4726,11.29025,137.9591,368.56725,920.1,1.9382,2.57395,3.16,3.164,7.6936,37.16655
